x,y,z
-51.7,-0.7,11.73564425770308
-51.7,-0.6,14.519397759103642
-51.7,-0.5,10.039915966386555
-51.7,-0.4,21.989635854341735
-51.7,-0.3,17.317016806722688
-51.7,-0.2,29.232843137254903
-51.7,-0.1,38.00735294117647
-51.7,0.0,48.87553688141924
-51.6,-1.0,13.393611111111111
-51.6,-0.9,13.373472222222222
-51.6,-0.8,15.277708333333333
-51.6,-0.7,14.557083333333333
-51.6,-0.6,15.466527777777777
-51.6,-0.5,19.0925
-51.6,-0.4,14.307152777777778
-51.6,-0.3,7.511666666666667
-51.6,-0.2,19.065
-51.6,-0.1,23.559722222222224
-51.6,0.0,37.23564814814815
-51.5,-1.0,14.516253443526171
-51.5,-0.9,17.14056473829201
-51.5,-0.8,19.14882920110193
-51.5,-0.7,19.969559228650137
-51.5,-0.6,14.760468319559228
-51.5,-0.5,14.370661157024793
-51.5,-0.4,11.74710743801653
-51.5,-0.3,10.90874655647383
-51.5,-0.2,12.342837465564738
-51.5,-0.1,27.1581955922865
-51.5,0.0,14.30358126721763
-51.4,-1.0,17.493333333333332
-51.4,-0.9,19.60159722222222
-51.4,-0.8,11.887847222222222
-51.4,-0.7,17.659027777777776
-51.4,-0.6,21.473472222222224
-51.4,-0.5,12.422083333333333
-51.4,-0.4,14.587291666666667
-51.4,-0.3,18.107152777777777
-51.4,-0.2,17.956041666666668
-51.4,-0.1,20.577152777777776
-51.4,0.0,15.785
-51.3,-1.0,18.306629318394023
-51.3,-0.9,17.261134453781512
-51.3,-0.8,14.958823529411765
-51.3,-0.7,15.842156862745098
-51.3,-0.6,18.384453781512605
-51.3,-0.5,16.194327731092436
-51.3,-0.4,14.266666666666667
-51.3,-0.3,16.528781512605043
-51.3,-0.2,13.644747899159665
-51.3,-0.1,13.169607843137255
-51.3,0.0,10.798972922502335
-51.2,-1.0,11.83175925925926
-51.2,-0.9,12.65451388888889
-51.2,-0.8,12.406805555555556
-51.2,-0.7,15.355972222222222
-51.2,-0.6,18.312986111111112
-51.2,-0.5,16.816319444444446
-51.2,-0.4,9.584166666666667
-51.2,-0.3,18.101805555555554
-51.2,-0.2,19.445625
-51.2,-0.1,9.353541666666667
-51.2,0.0,16.068425925925926
-51.1,-1.0,22.81277777777778
-51.1,-0.9,18.453125
-51.1,-0.8,17.771597222222223
-51.1,-0.7,12.815416666666666
-51.1,-0.6,14.180347222222222
-51.1,-0.5,17.075902777777777
-51.1,-0.4,16.75375
-51.1,-0.3,8.149444444444445
-51.1,-0.2,9.109166666666667
-51.1,-0.1,6.313055555555556
-51.1,0.0,9.288981481481482
-51.0,-1.0,17.316913580246915
-51.0,-0.9,19.198703703703703
-51.0,-0.8,20.364444444444445
-51.0,-0.7,20.266203703703702
-51.0,-0.6,14.425092592592593
-51.0,-0.5,19.23314814814815
-51.0,-0.4,15.518055555555556
-51.0,-0.3,18.30472222222222
-51.0,-0.2,15.087592592592593
-51.0,-0.1,8.183796296296297
-51.0,0.0,3.6837037037037037
-54.0,-1.0,522.7565323565324
-54.0,-0.9,416.52967032967035
-54.0,-0.8,325.6212454212454
-54.0,-0.7,244.8437728937729
-54.0,-0.6,332.5967032967033
-54.0,-0.5,277.12252747252745
-54.0,-0.4,238.17280219780218
-54.0,-0.3,177.1157509157509
-54.0,-0.2,159.74908424908426
-54.0,-0.1,184.8907509157509
-54.0,0.0,241.73919413919413
-53.9,-1.0,625.252962962963
-53.9,-0.9,496.76145833333334
-53.9,-0.8,233.95944444444444
-53.9,-0.7,197.2957638888889
-53.9,-0.6,246.72708333333333
-53.9,-0.5,278.73527777777775
-53.9,-0.4,192.61305555555555
-53.9,-0.3,164.60229166666667
-53.9,-0.2,157.6925
-53.9,-0.1,213.5425
-53.9,0.0,239.34537037037038
-53.8,-1.0,640.0863888888889
-53.8,-0.9,416.79777777777775
-53.8,-0.8,208.52881944444445
-53.8,-0.7,182.51090277777777
-53.8,-0.6,207.245625
-53.8,-0.5,213.66347222222223
-53.8,-0.4,160.37131944444445
-53.8,-0.3,145.8827777777778
-53.8,-0.2,179.0717361111111
-53.8,-0.1,203.45645833333333
-53.8,0.0,244.9062962962963
-53.7,-1.0,562.5654528478058
-53.7,-0.9,432.2661764705882
-53.7,-0.8,213.3063025210084
-53.7,-0.7,167.9294817927171
-53.7,-0.6,178.3782913165266
-53.7,-0.5,181.12556022408964
-53.7,-0.4,144.32570028011204
-53.7,-0.3,201.62689075630252
-53.7,-0.2,194.11960784313726
-53.7,-0.1,209.46694677871147
-53.7,0.0,281.34705882352944
-53.6,-1.0,444.1856481481482
-53.6,-0.9,464.26979166666666
-53.6,-0.8,195.2384722222222
-53.6,-0.7,167.9075
-53.6,-0.6,159.78152777777777
-53.6,-0.5,149.61388888888888
-53.6,-0.4,168.13194444444446
-53.6,-0.3,208.45243055555557
-53.6,-0.2,171.14555555555555
-53.6,-0.1,172.93583333333333
-53.6,0.0,218.8187037037037
-53.5,-1.0,302.7240587695133
-53.5,-0.9,430.3915289256198
-53.5,-0.8,263.6961432506887
-53.5,-0.7,149.97988980716252
-53.5,-0.6,143.7982782369146
-53.5,-0.5,153.27520661157024
-53.5,-0.4,208.04579889807164
-53.5,-0.3,172.66893939393938
-53.5,-0.2,160.24944903581266
-53.5,-0.1,156.33257575757577
-53.5,0.0,181.9168044077135
-53.4,-1.0,185.62962962962962
-53.4,-0.9,342.91027777777776
-53.4,-0.8,461.9609027777778
-53.4,-0.7,148.38236111111112
-53.4,-0.6,187.78305555555556
-53.4,-0.5,242.67361111111111
-53.4,-0.4,214.40270833333332
-53.4,-0.3,167.38090277777778
-53.4,-0.2,143.04083333333332
-53.4,-0.1,208.37722222222223
-53.4,0.0,208.26212962962964
-53.3,-1.0,154.1028011204482
-53.3,-0.9,356.628431372549
-53.3,-0.8,328.11309523809524
-53.3,-0.7,199.67072829131652
-53.3,-0.6,160.24656862745098
-53.3,-0.5,169.118837535014
-53.3,-0.4,182.68802521008402
-53.3,-0.3,150.6642857142857
-53.3,-0.2,143.33627450980393
-53.3,-0.1,201.4173669467787
-53.3,0.0,168.43239962651728
-53.2,-1.0,143.06472222222223
-53.2,-0.9,164.75201388888888
-53.2,-0.8,328.43666666666667
-53.2,-0.7,505.3178472222222
-53.2,-0.6,347.0445138888889
-53.2,-0.5,271.59263888888887
-53.2,-0.4,189.77194444444444
-53.2,-0.3,141.77951388888889
-53.2,-0.2,142.5051388888889
-53.2,-0.1,171.25618055555555
-53.2,0.0,169.05055555555555
-53.1,-1.0,132.12212962962963
-53.1,-0.9,177.84840277777778
-53.1,-0.8,230.33423611111112
-53.1,-0.7,416.7030555555556
-53.1,-0.6,519.7024305555556
-53.1,-0.5,358.3332638888889
-53.1,-0.4,170.290625
-53.1,-0.3,200.6338888888889
-53.1,-0.2,148.63722222222222
-53.1,-0.1,152.6651388888889
-53.1,0.0,151.97166666666666
-53.0,-1.0,122.91230486685032
-53.0,-0.9,135.5650826446281
-53.0,-0.8,147.09207988980717
-53.0,-0.7,272.25206611570246
-53.0,-0.6,502.19414600550965
-53.0,-0.5,374.72217630853993
-53.0,-0.4,178.13987603305785
-53.0,-0.3,166.75013774104684
-53.0,-0.2,148.13953168044077
-53.0,-0.1,141.71280991735537
-53.0,0.0,134.87401285583104
-52.9,-1.0,89.8274074074074
-52.9,-0.9,108.77701388888889
-52.9,-0.8,161.6484722222222
-52.9,-0.7,204.33284722222223
-52.9,-0.6,394.1743055555556
-52.9,-0.5,423.3340972222222
-52.9,-0.4,158.01388888888889
-52.9,-0.3,191.49041666666668
-52.9,-0.2,174.95243055555557
-52.9,-0.1,141.72583333333333
-52.9,0.0,163.8939814814815
-52.8,-1.0,70.69796296296296
-52.8,-0.9,61.13638888888889
-52.8,-0.8,123.03243055555555
-52.8,-0.7,159.54486111111112
-52.8,-0.6,269.8959722222222
-52.8,-0.5,410.0941666666667
-52.8,-0.4,164.0270138888889
-52.8,-0.3,153.06791666666666
-52.8,-0.2,133.649375
-52.8,-0.1,146.20638888888888
-52.8,0.0,154.61814814814815
-52.7,-1.0,115.25798319327731
-52.7,-0.9,55.37752100840336
-52.7,-0.8,172.61155462184874
-52.7,-0.7,119.2001400560224
-52.7,-0.6,152.2704481792717
-52.7,-0.5,217.121918767507
-52.7,-0.4,135.9330532212885
-52.7,-0.3,112.13564425770308
-52.7,-0.2,131.66036414565826
-52.7,-0.1,146.60840336134453
-52.7,0.0,178.4422035480859
-52.6,-1.0,109.03564814814816
-52.6,-0.9,93.620625
-52.6,-0.8,93.401875
-52.6,-0.7,80.83631944444444
-52.6,-0.6,104.71868055555555
-52.6,-0.5,190.25402777777776
-52.6,-0.4,241.08020833333333
-52.6,-0.3,131.44930555555555
-52.6,-0.2,138.74479166666666
-52.6,-0.1,142.01430555555555
-52.6,0.0,171.04444444444445
-52.5,-1.0,53.26197530864197
-52.5,-0.9,42.62138888888889
-52.5,-0.8,37.351018518518515
-52.5,-0.7,54.592777777777776
-52.5,-0.6,84.44111111111111
-52.5,-0.5,176.2275
-52.5,-0.4,157.6112962962963
-52.5,-0.3,126.98092592592593
-52.5,-0.2,125.54722222222222
-52.5,-0.1,133.69981481481483
-52.5,0.0,142.6611111111111
-55.5,-1.0,333.75848595848595
-55.5,-0.9,309.53690476190474
-55.5,-0.8,295.04276556776557
-55.5,-0.7,295.5675824175824
-55.5,-0.6,308.8967032967033
-55.5,-0.5,341.4281135531136
-55.5,-0.4,330.10128205128206
-55.5,-0.3,337.5937728937729
-55.5,-0.2,325.1865384615385
-55.5,-0.1,336.1223443223443
-55.5,0.0,358.34053724053723
-55.4,-1.0,274.8464814814815
-55.4,-0.9,286.19979166666667
-55.4,-0.8,293.97520833333334
-55.4,-0.7,305.7692361111111
-55.4,-0.6,310.0752083333333
-55.4,-0.5,335.1717361111111
-55.4,-0.4,360.02131944444443
-55.4,-0.3,370.02194444444444
-55.4,-0.2,363.60034722222224
-55.4,-0.1,338.3903472222222
-55.4,0.0,357.1455555555556
-55.3,-1.0,262.5996265172736
-55.3,-0.9,278.53718487394957
-55.3,-0.8,289.52682072829134
-55.3,-0.7,303.6160364145658
-55.3,-0.6,339.9866946778711
-55.3,-0.5,397.8392156862745
-55.3,-0.4,443.5220588235294
-55.3,-0.3,459.41456582633054
-55.3,-0.2,434.58543417366946
-55.3,-0.1,409.159593837535
-55.3,0.0,403.9609710550887
-55.2,-1.0,294.26324074074074
-55.2,-0.9,331.4654861111111
-55.2,-0.8,376.1303472222222
-55.2,-0.7,381.60805555555555
-55.2,-0.6,435.4975
-55.2,-0.5,419.75680555555556
-55.2,-0.4,433.3485416666667
-55.2,-0.3,444.43111111111114
-55.2,-0.2,447.38722222222225
-55.2,-0.1,464.56618055555555
-55.2,0.0,465.9049074074074
-55.1,-1.0,277.7397222222222
-55.1,-0.9,296.8
-55.1,-0.8,411.3925
-55.1,-0.7,434.3570138888889
-55.1,-0.6,417.48791666666665
-55.1,-0.5,456.53180555555554
-55.1,-0.4,434.4898611111111
-55.1,-0.3,442.94159722222224
-55.1,-0.2,434.0045138888889
-55.1,-0.1,447.21416666666664
-55.1,0.0,454.80694444444447
-55.0,-1.0,306.9550045913682
-55.0,-0.9,347.75365013774103
-55.0,-0.8,396.91019283746556
-55.0,-0.7,431.36446280991737
-55.0,-0.6,454.5653581267218
-55.0,-0.5,453.0433195592287
-55.0,-0.4,472.1504132231405
-55.0,-0.3,477.99876033057853
-55.0,-0.2,465.4343663911846
-55.0,-0.1,454.1172865013774
-55.0,0.0,458.79430670339764
-54.9,-1.0,322.55027777777775
-54.9,-0.9,339.91479166666664
-54.9,-0.8,414.18083333333334
-54.9,-0.7,466.8257638888889
-54.9,-0.6,504.38756944444447
-54.9,-0.5,490.5448611111111
-54.9,-0.4,491.5515972222222
-54.9,-0.3,489.09319444444446
-54.9,-0.2,460.11048611111113
-54.9,-0.1,466.36381944444446
-54.9,0.0,471.47314814814814
-54.8,-1.0,337.15166666666664
-54.8,-0.9,371.41770833333334
-54.8,-0.8,399.2034027777778
-54.8,-0.7,433.8198611111111
-54.8,-0.6,495.03784722222224
-54.8,-0.5,497.66618055555557
-54.8,-0.4,441.35826388888887
-54.8,-0.3,417.635625
-54.8,-0.2,427.485
-54.8,-0.1,416.11027777777775
-54.8,0.0,485.62388888888887
-54.7,-1.0,352.2846872082166
-54.7,-0.9,436.75224089635856
-54.7,-0.8,440.5107843137255
-54.7,-0.7,411.6586834733894
-54.7,-0.6,409.9504901960784
-54.7,-0.5,399.0920868347339
-54.7,-0.4,374.8033613445378
-54.7,-0.3,380.4892857142857
-54.7,-0.2,385.73718487394956
-54.7,-0.1,388.8981092436975
-54.7,0.0,441.19785247432304
-54.6,-1.0,342.1098148148148
-54.6,-0.9,456.45472222222224
-54.6,-0.8,412.4952083333333
-54.6,-0.7,351.04027777777776
-54.6,-0.6,361.9288888888889
-54.6,-0.5,367.85756944444444
-54.6,-0.4,364.5682638888889
-54.6,-0.3,366.78534722222224
-54.6,-0.2,391.13166666666666
-54.6,-0.1,406.4851388888889
-54.6,0.0,388.7550925925926
-54.5,-1.0,265.9825528007346
-54.5,-0.9,281.8953856749311
-54.5,-0.8,286.15626721763084
-54.5,-0.7,335.8051652892562
-54.5,-0.6,392.5436639118457
-54.5,-0.5,394.31108815426995
-54.5,-0.4,386.1723829201102
-54.5,-0.3,378.96590909090907
-54.5,-0.2,408.0813360881543
-54.5,-0.1,465.8343663911846
-54.5,0.0,446.96923783287417
-54.4,-1.0,265.1148148148148
-54.4,-0.9,268.794375
-54.4,-0.8,297.5607638888889
-54.4,-0.7,393.74597222222224
-54.4,-0.6,405.74555555555554
-54.4,-0.5,411.0572222222222
-54.4,-0.4,388.2526388888889
-54.4,-0.3,392.3154861111111
-54.4,-0.2,403.6207638888889
-54.4,-0.1,390.73493055555554
-54.4,0.0,419.1987037037037
-54.3,-1.0,325.1825396825397
-54.3,-0.9,294.2702380952381
-54.3,-0.8,307.3528011204482
-54.3,-0.7,364.9008403361345
-54.3,-0.6,428.86673669467785
-54.3,-0.5,417.7703781512605
-54.3,-0.4,368.79740896358544
-54.3,-0.3,310.6768207282913
-54.3,-0.2,286.95133053221286
-54.3,-0.1,282.39453781512606
-54.3,0.0,300.64154995331467
-54.2,-1.0,317.00888888888886
-54.2,-0.9,338.0205555555556
-54.2,-0.8,357.860625
-54.2,-0.7,346.26930555555555
-54.2,-0.6,422.51965277777776
-54.2,-0.5,360.30333333333334
-54.2,-0.4,286.0704861111111
-54.2,-0.3,276.43958333333336
-54.2,-0.2,237.10743055555557
-54.2,-0.1,240.7625
-54.2,0.0,280.52407407407406
-54.1,-1.0,411.0687962962963
-54.1,-0.9,455.59805555555556
-54.1,-0.8,452.06166666666667
-54.1,-0.7,452.8015972222222
-54.1,-0.6,414.1120138888889
-54.1,-0.5,317.2630555555556
-54.1,-0.4,245.00965277777777
-54.1,-0.3,226.69875
-54.1,-0.2,188.18104166666666
-54.1,-0.1,190.4728472222222
-54.1,0.0,228.7300925925926
-54.0,-1.0,478.0848148148148
-54.0,-0.9,465.11027777777775
-54.0,-0.8,367.4605555555556
-54.0,-0.7,265.90435185185186
-54.0,-0.6,347.1558333333333
-54.0,-0.5,285.7760185185185
-54.0,-0.4,246.37166666666667
-54.0,-0.3,186.1884259259259
-54.0,-0.2,164.58416666666668
-54.0,-0.1,183.34
-54.0,0.0,233.48790123456791
-57.0,-1.0,112.7010989010989
-57.0,-0.9,84.9768315018315
-57.0,-0.8,90.07619047619048
-57.0,-0.7,103.36785714285715
-57.0,-0.6,105.42380952380952
-57.0,-0.5,105.1253663003663
-57.0,-0.4,114.95705128205128
-57.0,-0.3,151.3879120879121
-57.0,-0.2,186.33177655677656
-57.0,-0.1,188.97225274725275
-57.0,0.0,225.2130647130647
-56.9,-1.0,160.44833333333332
-56.9,-0.9,100.2975
-56.9,-0.8,85.20430555555555
-56.9,-0.7,89.73847222222223
-56.9,-0.6,95.53472222222223
-56.9,-0.5,98.14729166666666
-56.9,-0.4,109.41715277777777
-56.9,-0.3,130.64763888888888
-56.9,-0.2,139.88729166666667
-56.9,-0.1,160.1511111111111
-56.9,0.0,176.36953703703705
-56.8,-1.0,184.94666666666666
-56.8,-0.9,191.1171527777778
-56.8,-0.8,171.45527777777778
-56.8,-0.7,104.67958333333333
-56.8,-0.6,94.92652777777778
-56.8,-0.5,95.82756944444445
-56.8,-0.4,104.53875
-56.8,-0.3,127.60722222222222
-56.8,-0.2,142.44194444444443
-56.8,-0.1,172.849375
-56.8,0.0,192.38907407407407
-56.7,-1.0,203.23772175536882
-56.7,-0.9,129.581162464986
-56.7,-0.8,107.04936974789916
-56.7,-0.7,138.29159663865545
-56.7,-0.6,140.01596638655462
-56.7,-0.5,113.60875350140056
-56.7,-0.4,199.26071428571427
-56.7,-0.3,208.32584033613446
-56.7,-0.2,193.95966386554622
-56.7,-0.1,198.6172268907563
-56.7,0.0,195.1874883286648
-56.6,-1.0,153.16083333333333
-56.6,-0.9,105.7857638888889
-56.6,-0.8,103.73270833333333
-56.6,-0.7,127.325625
-56.6,-0.6,145.9307638888889
-56.6,-0.5,120.68326388888889
-56.6,-0.4,187.68430555555557
-56.6,-0.3,194.245625
-56.6,-0.2,190.2290972222222
-56.6,-0.1,193.1420138888889
-56.6,0.0,189.6262962962963
-56.5,-1.0,168.92745638200185
-56.5,-0.9,118.7021349862259
-56.5,-0.8,120.05179063360882
-56.5,-0.7,123.99194214876033
-56.5,-0.6,171.975
-56.5,-0.5,148.21666666666667
-56.5,-0.4,152.2128787878788
-56.5,-0.3,168.73560606060607
-56.5,-0.2,194.21322314049587
-56.5,-0.1,217.35461432506887
-56.5,0.0,220.6131313131313
-56.4,-1.0,207.4425925925926
-56.4,-0.9,136.64833333333334
-56.4,-0.8,115.43604166666667
-56.4,-0.7,127.22055555555555
-56.4,-0.6,183.35756944444444
-56.4,-0.5,188.33868055555556
-56.4,-0.4,180.4467361111111
-56.4,-0.3,178.3826388888889
-56.4,-0.2,193.68229166666666
-56.4,-0.1,227.55902777777777
-56.4,0.0,264.92685185185184
-56.3,-1.0,186.44117647058823
-56.3,-0.9,124.43172268907563
-56.3,-0.8,108.8921568627451
-56.3,-0.7,130.88193277310924
-56.3,-0.6,160.4981792717087
-56.3,-0.5,187.20791316526612
-56.3,-0.4,183.8015406162465
-56.3,-0.3,232.4703781512605
-56.3,-0.2,297.8981092436975
-56.3,-0.1,306.39929971988795
-56.3,0.0,329.27441643323994
-56.2,-1.0,184.65083333333334
-56.2,-0.9,112.47194444444445
-56.2,-0.8,185.16965277777777
-56.2,-0.7,158.94006944444445
-56.2,-0.6,197.634375
-56.2,-0.5,222.54381944444444
-56.2,-0.4,247.68597222222223
-56.2,-0.3,270.6723611111111
-56.2,-0.2,320.65680555555554
-56.2,-0.1,309.96743055555555
-56.2,0.0,270.97305555555556
-56.1,-1.0,119.88027777777778
-56.1,-0.9,107.53444444444445
-56.1,-0.8,151.87208333333334
-56.1,-0.7,214.79270833333334
-56.1,-0.6,262.51006944444447
-56.1,-0.5,231.21666666666667
-56.1,-0.4,234.29638888888888
-56.1,-0.3,241.31423611111111
-56.1,-0.2,251.21819444444444
-56.1,-0.1,244.98729166666666
-56.1,0.0,227.23268518518518
-56.0,-1.0,171.7010101010101
-56.0,-0.9,120.86480716253443
-56.0,-0.8,166.11528925619834
-56.0,-0.7,192.04972451790633
-56.0,-0.6,227.85578512396694
-56.0,-0.5,244.4879476584022
-56.0,-0.4,234.22086776859504
-56.0,-0.3,248.30743801652892
-56.0,-0.2,244.87107438016528
-56.0,-0.1,228.00316804407714
-56.0,0.0,234.8141414141414
-55.9,-1.0,188.70194444444445
-55.9,-0.9,217.38840277777777
-55.9,-0.8,272.67847222222224
-55.9,-0.7,255.88805555555555
-55.9,-0.6,260.0541666666667
-55.9,-0.5,342.7420833333333
-55.9,-0.4,334.95493055555556
-55.9,-0.3,366.96201388888886
-55.9,-0.2,316.5863194444444
-55.9,-0.1,299.5706944444444
-55.9,0.0,312.2460185185185
-55.8,-1.0,265.6337037037037
-55.8,-0.9,283.3384722222222
-55.8,-0.8,279.65465277777776
-55.8,-0.7,341.4769444444444
-55.8,-0.6,360.324375
-55.8,-0.5,353.08256944444446
-55.8,-0.4,350.9221527777778
-55.8,-0.3,346.30090277777776
-55.8,-0.2,323.1666666666667
-55.8,-0.1,316.10055555555556
-55.8,0.0,316.9521296296296
-55.7,-1.0,339.6324929971989
-55.7,-0.9,311.08305322128854
-55.7,-0.8,296.1895658263305
-55.7,-0.7,324.53837535014003
-55.7,-0.6,303.68480392156863
-55.7,-0.5,331.6983893557423
-55.7,-0.4,361.4994397759104
-55.7,-0.3,323.63676470588234
-55.7,-0.2,317.7704481792717
-55.7,-0.1,313.94019607843137
-55.7,0.0,337.3356676003735
-55.6,-1.0,382.1212962962963
-55.6,-0.9,314.5445833333333
-55.6,-0.8,288.5292361111111
-55.6,-0.7,302.17243055555554
-55.6,-0.6,300.5036111111111
-55.6,-0.5,305.49305555555554
-55.6,-0.4,306.37041666666664
-55.6,-0.3,324.29013888888886
-55.6,-0.2,343.1676388888889
-55.6,-0.1,342.7729166666667
-55.6,0.0,367.6409259259259
-55.5,-1.0,342.41370370370373
-55.5,-0.9,305.78935185185185
-55.5,-0.8,291.23305555555555
-55.5,-0.7,305.06731481481484
-55.5,-0.6,314.21814814814815
-55.5,-0.5,328.26064814814816
-55.5,-0.4,323.01842592592595
-55.5,-0.3,331.46324074074073
-55.5,-0.2,320.97870370370373
-55.5,-0.1,340.6122222222222
-55.5,0.0,368.03234567901234
-58.5,-1.0,163.25653235653235
-58.5,-0.9,94.64487179487179
-58.5,-0.8,96.84844322344323
-58.5,-0.7,107.20073260073261
-58.5,-0.6,130.24706959706958
-58.5,-0.5,174.64368131868133
-58.5,-0.4,236.71327838827838
-58.5,-0.3,204.99917582417584
-58.5,-0.2,241.17078754578753
-58.5,-0.1,284.4135531135531
-58.5,0.0,266.38058608058606
-58.4,-1.0,122.9787962962963
-58.4,-0.9,92.73645833333333
-58.4,-0.8,123.69270833333333
-58.4,-0.7,133.20104166666667
-58.4,-0.6,148.2902777777778
-58.4,-0.5,196.4934722222222
-58.4,-0.4,221.1811111111111
-58.4,-0.3,219.37347222222223
-58.4,-0.2,217.10909722222223
-58.4,-0.1,260.7961111111111
-58.4,0.0,282.31481481481484
-58.3,-1.0,124.81344537815126
-58.3,-0.9,98.65798319327732
-58.3,-0.8,118.40294117647059
-58.3,-0.7,187.43382352941177
-58.3,-0.6,223.85840336134453
-58.3,-0.5,237.80672268907563
-58.3,-0.4,180.85728291316528
-58.3,-0.3,180.57464985994397
-58.3,-0.2,193.00819327731094
-58.3,-0.1,219.86925770308125
-58.3,0.0,207.60074696545286
-58.2,-1.0,123.57268518518518
-58.2,-0.9,128.16875
-58.2,-0.8,165.83819444444444
-58.2,-0.7,159.48208333333332
-58.2,-0.6,168.47618055555554
-58.2,-0.5,211.66097222222223
-58.2,-0.4,168.2957638888889
-58.2,-0.3,230.605625
-58.2,-0.2,231.6198611111111
-58.2,-0.1,175.65173611111112
-58.2,0.0,200.6712037037037
-58.1,-1.0,87.87574074074074
-58.1,-0.9,142.0288888888889
-58.1,-0.8,197.06131944444445
-58.1,-0.7,121.534375
-58.1,-0.6,123.62618055555555
-58.1,-0.5,150.40451388888889
-58.1,-0.4,148.23805555555555
-58.1,-0.3,146.34256944444445
-58.1,-0.2,176.9163888888889
-58.1,-0.1,155.11256944444443
-58.1,0.0,180.98833333333334
-58.0,-1.0,151.3423324150597
-58.0,-0.9,185.47988980716252
-58.0,-0.8,209.06776859504131
-58.0,-0.7,101.64090909090909
-58.0,-0.6,134.71143250688706
-58.0,-0.5,151.78395316804406
-58.0,-0.4,146.46157024793388
-58.0,-0.3,255.11129476584023
-58.0,-0.2,230.09511019283747
-58.0,-0.1,225.7112258953168
-58.0,0.0,276.06060606060606
-57.9,-1.0,230.34574074074075
-57.9,-0.9,254.77479166666666
-57.9,-0.8,166.2998611111111
-57.9,-0.7,98.753125
-57.9,-0.6,119.6361111111111
-57.9,-0.5,146.02756944444445
-57.9,-0.4,246.1447222222222
-57.9,-0.3,315.9163888888889
-57.9,-0.2,266.5984027777778
-57.9,-0.1,192.45527777777778
-57.9,0.0,279.21435185185186
-57.8,-1.0,275.24194444444447
-57.8,-0.9,242.37409722222222
-57.8,-0.8,135.57791666666665
-57.8,-0.7,119.26319444444445
-57.8,-0.6,125.44430555555556
-57.8,-0.5,171.45666666666668
-57.8,-0.4,313.25854166666664
-57.8,-0.3,252.01430555555555
-57.8,-0.2,275.9814583333333
-57.8,-0.1,232.25631944444444
-57.8,0.0,258.90212962962966
-57.7,-1.0,221.66834733893558
-57.7,-0.9,143.15868347338935
-57.7,-0.8,99.78179271708683
-57.7,-0.7,126.6514705882353
-57.7,-0.6,132.27738095238095
-57.7,-0.5,161.45294117647057
-57.7,-0.4,278.6621148459384
-57.7,-0.3,228.29761904761904
-57.7,-0.2,237.06939775910365
-57.7,-0.1,240.77429971988795
-57.7,0.0,217.05910364145657
-57.6,-1.0,156.48564814814816
-57.6,-0.9,117.44513888888889
-57.6,-0.8,116.54416666666667
-57.6,-0.7,116.43625
-57.6,-0.6,98.99055555555556
-57.6,-0.5,143.2861111111111
-57.6,-0.4,197.9790972222222
-57.6,-0.3,272.5778472222222
-57.6,-0.2,323.33819444444447
-57.6,-0.1,221.59708333333333
-57.6,0.0,194.44148148148147
-57.5,-1.0,145.43719008264463
-57.5,-0.9,166.6585399449036
-57.5,-0.8,133.0818181818182
-57.5,-0.7,89.53002754820936
-57.5,-0.6,108.56129476584022
-57.5,-0.5,158.62568870523415
-57.5,-0.4,192.98092286501378
-57.5,-0.3,300.0554407713499
-57.5,-0.2,297.3888429752066
-57.5,-0.1,201.46253443526172
-57.5,0.0,179.8358126721763
-57.4,-1.0,153.40824074074075
-57.4,-0.9,177.46
-57.4,-0.8,106.53083333333333
-57.4,-0.7,83.17152777777778
-57.4,-0.6,152.973125
-57.4,-0.5,170.32902777777778
-57.4,-0.4,164.7722222222222
-57.4,-0.3,193.95180555555555
-57.4,-0.2,197.01215277777777
-57.4,-0.1,177.0263888888889
-57.4,0.0,169.97703703703704
-57.3,-1.0,141.46526610644258
-57.3,-0.9,115.77633053221288
-57.3,-0.8,118.74026610644258
-57.3,-0.7,101.99012605042017
-57.3,-0.6,158.25420168067228
-57.3,-0.5,187.40721288515405
-57.3,-0.4,150.91176470588235
-57.3,-0.3,150.2593837535014
-57.3,-0.2,148.2533613445378
-57.3,-0.1,152.76036414565826
-57.3,0.0,154.837908496732
-57.2,-1.0,76.54
-57.2,-0.9,83.17402777777778
-57.2,-0.8,132.5225
-57.2,-0.7,150.8359027777778
-57.2,-0.6,148.180625
-57.2,-0.5,186.65277777777777
-57.2,-0.4,153.8788888888889
-57.2,-0.3,153.8101388888889
-57.2,-0.2,170.38736111111112
-57.2,-0.1,164.74618055555555
-57.2,0.0,164.0050925925926
-57.1,-1.0,67.09851851851852
-57.1,-0.9,104.32916666666667
-57.1,-0.8,124.63708333333334
-57.1,-0.7,133.5261111111111
-57.1,-0.6,151.8684027777778
-57.1,-0.5,152.32229166666667
-57.1,-0.4,146.51611111111112
-57.1,-0.3,173.54777777777778
-57.1,-0.2,166.83777777777777
-57.1,-0.1,192.01534722222223
-57.1,0.0,172.85972222222222
-57.0,-1.0,79.61839506172839
-57.0,-0.9,78.98611111111111
-57.0,-0.8,93.64314814814814
-57.0,-0.7,113.33935185185184
-57.0,-0.6,112.8887037037037
-57.0,-0.5,112.1962037037037
-57.0,-0.4,118.53287037037038
-57.0,-0.3,153.19537037037037
-57.0,-0.2,185.83796296296296
-57.0,-0.1,196.64212962962964
-57.0,0.0,223.2122222222222
